flight_date,from,to,avg_weeks,target,std_weeks,is_holiday,day_of_year,distance_to_New Year's Day,"distance_to_Birthday of Martin Luther King, Jr.",distance_to_Washington's Birthday,distance_to_Memorial Day,distance_to_Juneteenth National Independence Day,distance_to_Independence Day,distance_to_Labor Day,distance_to_Columbus Day,distance_to_Veterans Day,distance_to_Thanksgiving Day,distance_to_Christmas Day,distance_to_next_holiday,distance_to_previous_holiday,path_distance,from_in_degree,from_out_degree,to_in_degree,to_out_degree,ATL,BOS,CLT,DEN,DFW,DTW,EWR,IAH,JFK,LAS,LAX,LGA,MCO,MIA,MSP,ORD,PHL,PHX,SEA,SFO
2011-10-14,LAS,JFK,14.433333333299998,11.3431908064,10.0230194822,True,287,79,96,127,-139,-117,-102,-40,-3,28,42,72,28,0,3609.2825234219513,10.802143255290838,10.858821650818184,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2012-11-06,MCO,ATL,12.3636363636,11.670398336199998,8.86698238542,False,311,56,73,104,-162,-140,-125,-63,-26,5,19,49,5,23,650.7363446314483,10.80192431511827,10.89196124165143,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
2012-08-27,PHX,ORD,9.1875,9.945391259360001,7.617687750669999,False,240,127,144,175,-91,-69,-54,8,45,76,90,120,5,54,2313.425889333065,10.704543967457013,10.672302087292909,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
2011-10-10,SFO,EWR,11.333333333299999,11.3088123996,8.270779715449999,True,283,83,100,131,-135,-113,-98,-36,1,32,46,76,32,33,4118.400577733478,11.293030075679182,11.305858815252616,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-10-15,ORD,LGA,11.043478260899999,13.868011593299999,8.51457713075,False,289,78,95,126,-140,-118,-103,-41,-4,27,41,71,27,1,1177.05513247513,11.39706514536843,11.387552460182754,11.405018795317423,11.411122537569854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0
2012-02-23,BOS,SFO,8.833333333330001,10.848771279300001,5.89366559262,False,54,-53,-36,-5,95,117,132,-172,-135,-104,-90,-60,92,2,4341.241632161183,10.976367620132233,11.075587891139088,11.293030075679182,11.305858815252616,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-06-08,PHL,DFW,9.11111111111,10.6559731546,6.425032743230001,False,160,-159,-142,-111,-11,11,26,88,125,156,170,-166,11,8,2092.876657597348,10.83509569046346,10.800228508121956,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-03-21,BOS,PHL,6.78571428571,11.389449622799999,4.66044849985,False,81,-80,-63,-32,68,90,105,167,-162,-131,-117,-87,65,29,450.14197587925264,10.976367620132233,11.075587891139088,10.83509569046346,10.800228508121956,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-28,ORD,LAS,15.0740740741,10.109166354500001,11.4015043742,False,362,4,21,52,152,174,-177,-115,-78,-47,-33,-3,4,3,2431.692848117438,11.39706514536843,11.387552460182754,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0
2012-05-24,BOS,PHL,11.315789473699999,11.663239111500001,9.498845728580001,False,145,-144,-127,-96,4,26,41,103,140,171,-181,-151,1,93,450.14197587925264,10.976367620132233,11.075587891139088,10.83509569046346,10.800228508121956,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-11-11,BOS,PHL,7.75,11.3217786796,5.15751878329,True,315,51,68,99,-167,-145,-130,-68,-31,0,14,44,0,0,450.14197587925264,10.976367620132233,11.075587891139088,10.83509569046346,10.800228508121956,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-10-17,PHL,ATL,8.72222222222,11.8080974448,5.69628935521,False,290,76,93,124,-142,-120,-105,-43,-6,25,39,69,25,3,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-08-11,MSP,DEN,11.8695652174,9.80510140252,8.16480444472,False,224,143,160,-175,-75,-53,-38,24,61,92,106,136,21,38,1092.352466433747,10.920556887948626,10.895829598376196,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2012-02-01,MSP,ORD,9.833333333330001,11.9145121327,7.67156706133,False,32,-31,-14,17,117,139,154,-150,-113,-82,-68,-38,14,11,536.9953198971817,10.920556887948626,10.895829598376196,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2011-12-05,LAS,LAX,13.666666666700001,11.355921065699999,10.7667579579,False,339,27,44,75,175,-169,-154,-92,-55,-24,-10,20,20,7,379.9942734236418,10.802143255290838,10.858821650818184,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
2012-06-26,SFO,BOS,12.6,11.3685650176,8.52447456836,False,178,-177,-160,-129,-29,-7,8,70,107,138,152,182,8,7,4341.241632161183,11.293030075679182,11.305858815252616,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2011-10-19,LAX,SEA,11.4761904762,11.3346554333,8.459426975980001,False,292,74,91,122,-144,-122,-107,-45,-8,23,37,67,23,5,1536.9096838729724,11.511861025399389,11.51684866108158,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
2012-01-21,SFO,ATL,9.176470588239999,9.66390069058,8.66195196042,True,21,-20,-3,28,128,150,165,-139,-102,-71,-57,-27,25,0,3434.7180355672917,11.293030075679182,11.305858815252616,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-09-06,DFW,SFO,14.3913043478,10.7635977679,11.757933996099998,True,250,117,134,165,-101,-79,-64,-2,35,66,80,110,32,64,2351.941032649594,11.180310941123327,11.050228394602799,11.293030075679182,11.305858815252616,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-10-25,ORD,IAH,11.5714285714,11.2154329654,9.4264066779,False,299,68,85,116,-150,-128,-113,-51,-14,17,31,61,17,11,1490.651882721693,11.39706514536843,11.387552460182754,10.634308645941415,10.77456439726534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0
2012-06-19,SFO,EWR,13.333333333299999,10.987773614000002,10.1752755188,True,171,-170,-153,-122,-22,0,15,77,114,145,159,-177,0,0,4118.400577733478,11.293030075679182,11.305858815252616,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-02-09,ATL,PHL,11.2,11.7678446069,10.7879074601,False,40,-39,-22,9,109,131,146,-158,-121,-90,-76,-46,6,19,1071.592953109364,10.986705272120973,11.05876539475933,10.83509569046346,10.800228508121956,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-12-08,EWR,ORD,8.333333333330001,12.3977776456,6.72592709135,False,342,24,41,72,172,-172,-157,-95,-58,-27,-13,17,17,10,1154.4536331215895,10.882423693567391,10.833789151901911,11.39706514536843,11.387552460182754,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-11,PHX,ORD,11.782608695699999,11.3131445172,7.85641904166,False,71,-70,-53,-22,78,100,115,177,-152,-121,-107,-77,75,19,2313.425889333065,10.704543967457013,10.672302087292909,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
2012-01-18,LAS,JFK,11.458333333299999,10.4953769371,8.69772167403,True,18,-17,0,31,131,153,168,-136,-99,-68,-54,-24,28,17,3609.2825234219513,10.802143255290838,10.858821650818184,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2012-03-30,DEN,LAS,7.875,10.662118055599999,5.48786540165,False,90,-89,-72,-41,59,81,96,158,-171,-140,-126,-96,56,38,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-10-17,LAS,ORD,14.0,11.4059905361,10.3305372561,False,291,76,93,124,-142,-120,-105,-43,-6,25,39,69,25,3,2431.692848117438,10.802143255290838,10.858821650818184,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2011-10-30,SFO,EWR,13.36,10.9408206955,9.35806247753,False,303,63,80,111,-155,-133,-118,-56,-19,12,26,56,12,16,4118.400577733478,11.293030075679182,11.305858815252616,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-02-17,SFO,SEA,8.88235294118,11.684634861500001,6.707107731180001,True,48,-47,-30,1,101,123,138,-166,-129,-98,-84,-54,98,27,1093.0595602394146,11.293030075679182,11.305858815252616,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2012-06-13,LAX,BOS,10.8181818182,11.326080817000001,6.980492298350001,False,165,-164,-147,-116,-16,6,21,83,120,151,165,-171,6,13,4193.0290874600705,11.511861025399389,11.51684866108158,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2012-08-09,DTW,ORD,8.823529411760001,11.498354819500001,6.0439566315999995,False,222,145,162,-173,-73,-51,-36,26,63,94,108,138,23,36,376.3886323781449,10.653095528420538,10.634797460865515,11.39706514536843,11.387552460182754,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-06,BOS,ATL,9.588235294119999,10.7924233148,8.895636736130001,False,6,-5,12,43,143,165,180,-124,-87,-56,-42,-12,9,5,1521.5537657651755,10.976367620132233,11.075587891139088,10.986705272120973,11.05876539475933,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07,EWR,BOS,12.4545454545,11.3217786796,8.85183474512,False,220,147,164,-171,-71,-49,-34,28,65,96,110,140,25,34,322.30617955799113,10.882423693567391,10.833789151901911,10.976367620132233,11.075587891139088,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-26,SEA,SFO,10.1578947368,11.645219881900001,9.07538280732,False,26,-25,-8,23,123,145,160,-144,-107,-76,-62,-32,20,5,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2011-11-22,PHL,ATL,11.4761904762,11.2017030205,9.309237603689999,True,326,40,57,88,-178,-156,-141,-79,-42,-11,3,33,0,11,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2011-11-04,EWR,BOS,9.78947368421,11.4305300449,7.23094390157,False,308,58,75,106,-160,-138,-123,-61,-24,7,21,51,7,21,322.30617955799113,10.882423693567391,10.833789151901911,10.976367620132233,11.075587891139088,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20,MIA,JFK,13.875,10.5612839988,11.1601484329,False,111,-110,-93,-62,38,60,75,137,174,-161,-147,-117,35,59,1757.1215161369055,10.749204535934668,10.64910414072656,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0
2012-06-06,MCO,EWR,11.1904761905,10.7635977679,8.20742985117,False,158,-157,-140,-109,-9,13,28,90,127,158,172,-164,13,6,1510.8818234426892,10.80192431511827,10.89196124165143,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0
2012-06-10,BOS,ORD,11.0,11.777989559000002,6.782329983130001,False,162,-161,-144,-113,-13,9,24,86,123,154,168,-168,9,10,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-25,LAS,ORD,10.6666666667,10.8320449272,7.44535649471,False,56,-55,-38,-7,93,115,130,-174,-137,-106,-92,-62,90,4,2431.692848117438,10.802143255290838,10.858821650818184,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2012-06-13,BOS,ORD,10.5238095238,12.5240272032,7.4338351314699995,False,165,-164,-147,-116,-16,6,21,83,120,151,165,-171,6,13,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-06,DFW,ATL,7.1875,11.9972773084,5.564395744369999,False,37,-36,-19,12,112,134,149,-155,-118,-87,-73,-43,9,16,1174.5318236036762,11.180310941123327,11.050228394602799,10.986705272120973,11.05876539475933,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,LAX,IAH,12.291666666700001,10.9034665704,8.285551419119999,False,273,93,110,141,-125,-103,-88,-26,11,42,56,86,8,23,2215.0734828014647,11.511861025399389,11.51684866108158,10.634308645941415,10.77456439726534,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0
2012-08-19,LAS,JFK,15.9411764706,11.2154329654,10.6598686002,False,232,135,152,-183,-83,-61,-46,16,53,84,98,128,13,46,3609.2825234219513,10.802143255290838,10.858821650818184,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2012-05-12,ORD,DTW,9.5,8.64365719551,10.6957935657,False,133,-132,-115,-84,16,38,53,115,152,-183,-169,-139,13,81,376.3886323781449,11.39706514536843,11.387552460182754,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-05-22,MCO,PHL,12.625,10.55479712,9.95123981788,False,143,-142,-125,-94,6,28,43,105,142,173,-179,-149,3,91,1388.5554903516613,10.80192431511827,10.89196124165143,10.83509569046346,10.800228508121956,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2011-09-05,CLT,ATL,8.72222222222,10.125597965199999,7.21767076291,True,248,118,135,166,-100,-78,-63,-1,36,67,81,111,33,63,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-21,LGA,DTW,7.875,10.6925424784,5.34009987422,False,81,-80,-63,-32,68,90,105,167,-162,-131,-117,-87,65,29,805.1348368055876,11.405018795317423,11.411122537569854,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-01-21,DEN,ORD,11.5238095238,9.48824381803,8.20133554745,True,21,-20,-3,28,128,150,165,-139,-102,-71,-57,-27,25,0,1426.0220157520112,10.740916817018693,10.74298222432765,11.39706514536843,11.387552460182754,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-20,ORD,ATL,11.2608695652,12.3487610066,8.73455723655,False,293,73,90,121,-145,-123,-108,-46,-9,22,36,66,22,6,976.3278291656196,11.39706514536843,11.387552460182754,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2011-11-26,SFO,JFK,14.275862069,11.251559533399998,8.871690738060002,True,330,36,53,84,-182,-160,-145,-83,-46,-15,-1,29,29,15,4151.78626192503,11.293030075679182,11.305858815252616,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1
2011-09-16,JFK,MIA,14.0,11.1314948899,8.51469318296,False,259,107,124,155,-111,-89,-74,-12,25,56,70,100,22,9,1757.1215161369055,11.641953222951795,11.432985714932439,10.749204535934668,10.64910414072656,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
2011-11-13,LGA,BOS,6.15384615385,10.370536424900001,4.14017217529,False,317,49,66,97,-169,-147,-132,-70,-33,-2,12,42,9,2,296.6920229885085,11.405018795317423,11.411122537569854,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-09-24,SEA,LAX,14.518518518499999,11.3217786796,10.544303494400001,False,268,99,116,147,-119,-97,-82,-20,17,48,62,92,14,17,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-10-07,IAH,LAX,12.625,11.548605911,8.81112192432,False,281,86,103,134,-132,-110,-95,-33,4,35,49,79,1,30,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-26,JFK,MIA,15.8846153846,10.3269941571,12.465398262599999,False,300,67,84,115,-151,-129,-114,-52,-15,16,30,60,16,12,1757.1215161369055,11.641953222951795,11.432985714932439,10.749204535934668,10.64910414072656,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
2012-02-06,ATL,BOS,8.736842105260001,11.6952413873,6.5645690834599995,False,37,-36,-19,12,112,134,149,-155,-118,-87,-73,-43,9,16,1521.5537657651755,10.986705272120973,11.05876539475933,10.976367620132233,11.075587891139088,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11,DEN,MSP,12.0454545455,11.0733610688,10.1722183409,True,285,82,99,130,-136,-114,-99,-37,0,31,45,75,31,34,1092.352466433747,10.740916817018693,10.74298222432765,10.920556887948626,10.895829598376196,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-28,BOS,LAX,11.583333333299999,9.824427749089999,9.55495167174,False,119,-118,-101,-70,30,52,67,129,166,-169,-155,-125,27,67,4193.0290874600705,10.976367620132233,11.075587891139088,11.511861025399389,11.51684866108158,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-11-03,ORD,DTW,7.6,8.49286999552,5.56519798133,False,308,59,76,107,-159,-137,-122,-60,-23,8,22,52,8,20,376.3886323781449,11.39706514536843,11.387552460182754,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-07-03,MSP,DEN,8.75,10.0074151716,6.163346664380001,False,185,182,-167,-136,-36,-14,1,63,100,131,145,175,1,14,1092.352466433747,10.920556887948626,10.895829598376196,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2012-11-11,EWR,BOS,13.0454545455,10.259713186399999,10.007032159500001,True,316,51,68,99,-167,-145,-130,-68,-31,0,14,44,0,0,322.30617955799113,10.882423693567391,10.833789151901911,10.976367620132233,11.075587891139088,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-21,JFK,SFO,16.7142857143,12.914234233599998,11.3541167154,False,142,-141,-124,-93,7,29,44,106,143,174,-178,-148,4,90,4151.78626192503,11.641953222951795,11.432985714932439,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
2012-07-26,DFW,DEN,11.8636363636,11.663239111500001,8.265219465560001,False,208,159,176,-159,-59,-37,-22,40,77,108,122,152,37,22,1032.0980058772266,11.180310941123327,11.050228394602799,10.740916817018693,10.74298222432765,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,ATL,MCO,13.3636363636,11.422386032999999,12.1559135307,False,244,123,140,171,-95,-73,-58,4,41,72,86,116,1,58,650.7363446314483,10.986705272120973,11.05876539475933,10.80192431511827,10.89196124165143,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-24,JFK,MIA,13.6153846154,10.5351999966,9.18728217952,False,84,-83,-66,-35,65,87,102,164,-165,-134,-120,-90,62,32,1757.1215161369055,11.641953222951795,11.432985714932439,10.749204535934668,10.64910414072656,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
2011-10-09,LAS,DEN,8.555555555560002,10.9088488996,5.43650214343,True,282,84,101,132,-134,-112,-97,-35,2,33,47,77,33,32,1009.3646188609899,10.802143255290838,10.858821650818184,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2011-12-27,ATL,ORD,11.0,10.3343221655,7.387247699339999,False,361,5,22,53,153,175,-176,-114,-77,-46,-32,-2,5,2,976.3278291656196,10.986705272120973,11.05876539475933,11.39706514536843,11.387552460182754,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-29,LGA,DFW,11.708333333299999,10.9774413119,7.398467330510001,False,211,156,173,-162,-62,-40,-25,37,74,105,119,149,34,25,2231.359615489,11.405018795317423,11.411122537569854,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-05-09,SEA,SFO,10.1,11.355921065699999,8.70511041679,False,130,-129,-112,-81,19,41,56,118,155,-180,-166,-136,16,78,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2012-09-03,LGA,ORD,13.346153846199998,12.1772078297,9.62888283319,True,247,120,137,168,-98,-76,-61,1,38,69,83,113,35,61,1177.05513247513,11.405018795317423,11.411122537569854,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
2012-10-27,DFW,ORD,12.4782608696,10.7693986302,9.471822159419998,False,301,66,83,114,-152,-130,-115,-53,-16,15,29,59,15,13,1290.645304960658,11.180310941123327,11.050228394602799,11.39706514536843,11.387552460182754,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-10-23,BOS,ORD,10.65,12.4337127796,7.7614092589,False,297,70,87,118,-148,-126,-111,-49,-12,19,33,63,19,9,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-22,ATL,BOS,13.3448275862,11.3346554333,9.04463480298,False,204,163,180,-155,-55,-33,-18,44,81,112,126,156,41,18,1521.5537657651755,10.986705272120973,11.05876539475933,10.976367620132233,11.075587891139088,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10,MCO,PHL,11.8181818182,9.981085664830001,8.09253838355,False,192,175,-174,-143,-43,-21,-6,56,93,124,138,168,53,6,1388.5554903516613,10.80192431511827,10.89196124165143,10.83509569046346,10.800228508121956,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
2012-02-07,MIA,LGA,13.0,10.686497170800001,12.9828947294,False,38,-37,-20,11,111,133,148,-156,-119,-88,-74,-44,8,17,1768.377326888082,10.749204535934668,10.64910414072656,11.405018795317423,11.411122537569854,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0
2012-02-15,MSP,ATL,14.6,10.8708422559,12.186057607,True,46,-45,-28,3,103,125,140,-164,-127,-96,-82,-52,0,25,1459.7181270186945,10.920556887948626,10.895829598376196,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2012-08-10,ORD,SEA,13.8148148148,10.710561708,9.40146075817,False,223,144,161,-174,-74,-52,-37,25,62,93,107,137,22,37,2761.7516243497034,11.39706514536843,11.387552460182754,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
2012-06-17,LAX,BOS,14.592592592599999,11.2782024973,10.7462310361,False,169,-168,-151,-120,-20,2,17,79,116,147,161,-175,2,17,4193.0290874600705,11.511861025399389,11.51684866108158,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2012-10-11,SEA,LAX,10.2631578947,11.210867539,8.86843406735,True,285,82,99,130,-136,-114,-99,-37,0,31,45,75,31,34,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-04-17,IAH,ORD,8.1875,10.7224785265,6.035657931549999,False,108,-107,-90,-59,41,63,78,140,177,-158,-144,-114,38,56,1490.651882721693,10.634308645941415,10.77456439726534,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
2011-12-02,ORD,IAH,11.590909090899999,11.1123175924,8.2557863743,False,336,30,47,78,178,-166,-151,-89,-52,-21,-7,23,23,4,1490.651882721693,11.39706514536843,11.387552460182754,10.634308645941415,10.77456439726534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0
2012-08-27,BOS,ATL,10.380952381,11.498354819500001,6.807908566340001,False,240,127,144,175,-91,-69,-54,8,45,76,90,120,5,54,1521.5537657651755,10.976367620132233,11.075587891139088,10.986705272120973,11.05876539475933,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-25,DEN,LAS,10.7272727273,10.961834729200001,8.20674413825,False,85,-84,-67,-36,64,86,101,163,-166,-135,-121,-91,61,33,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-07-02,DEN,ORD,10.5238095238,10.4615288981,7.4338351314699995,False,184,-183,-166,-135,-35,-13,2,64,101,132,146,176,2,13,1426.0220157520112,10.740916817018693,10.74298222432765,11.39706514536843,11.387552460182754,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-10,LGA,DTW,11.090909090899999,10.528621592,7.315405082100001,False,162,-161,-144,-113,-13,9,24,86,123,154,168,-168,9,10,805.1348368055876,11.405018795317423,11.411122537569854,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-06-18,JFK,MCO,13.7333333333,11.033573410299999,9.10450185474,False,170,-169,-152,-121,-21,1,16,78,115,146,160,-176,1,18,1521.3886141530445,11.641953222951795,11.432985714932439,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
2011-11-09,DEN,SFO,9.5,11.548605911,7.778174593049999,False,313,53,70,101,-165,-143,-128,-66,-29,2,16,46,2,26,1552.7748305694504,10.740916817018693,10.74298222432765,11.293030075679182,11.305858815252616,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
